YEAR,COUNTRY OF PRODUCTION,BIOME,STATE,MUNICIPALITY,LOGISTICS HUB,PORT OF EXPORT,EXPORTER,EXPORTER GROUP,IMPORTER,IMPORTER GROUP,ECONOMIC BLOC,COUNTRY,TYPE,FOB_USD,LAND_USE_HA,COTTON_EQUIVALENT_TONNES,TRASE_GEOCODE
2017,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGROPECUARIA MAGGI LTDA,AMAGGI,"TOYOSHIMA (U S A ), INC","TOYOSHIMA (U S A ), INC",TURKEY,TURKEY,Cotton equivalents,1297837,207.620268444444,934.291208,BR-5107875
2017,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGROPECUARIA MAGGI LTDA,AMAGGI,"TOYOSHIMA (U.S.A.), INC.","TOYOSHIMA (U.S.A.), INC.",TURKEY,TURKEY,Cotton equivalents,1591953,263.139681155556,1184.1285652,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGROPECUARIA MAGGI LTDA,AMAGGI,"TOYOSHIMA (U.S.A.), INC.","TOYOSHIMA (U.S.A.), INC.",VIETNAM,VIETNAM,Cotton equivalents,1364064,220.648005650345,968.047226,BR-5107875
2016,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGROPECUARIA MAGGI LTDA,AMAGGI,"TOYOSHIMA (U.S.A.), INC.","TOYOSHIMA (U.S.A.), INC.",VIETNAM,VIETNAM,Cotton equivalents,292125,51.0367589214524,206.73286,BR-5107875
2016,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGROPECUARIA MAGGI LTDA,AMAGGI,"TOYOSHIMA(U.S.A.),INC","TOYOSHIMA(U.S.A.),INC",VIETNAM,VIETNAM,Cotton equivalents,152350,26.6638652875805,108.0064104,BR-5107875
2017,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGROPECUARIA MAGGI LTDA,AMAGGI,"TOYOSHIMA (U S A ), INC","TOYOSHIMA (U S A ), INC",VIETNAM,VIETNAM,Cotton equivalents,1551652,243.764676088889,1096.9410424,BR-5107875
2017,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGROPECUARIA MAGGI LTDA,AMAGGI,"TOYOSHIMA (U.S.A.), INC.","TOYOSHIMA (U.S.A.), INC.",VIETNAM,VIETNAM,Cotton equivalents,413472,67.5251211111111,303.863045,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,AGROGRAIN LTD,AGROGRAIN,CHINA (MAINLAND),CHINA (MAINLAND),Cotton equivalents,915933,118.17104932731,518.4508972,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,AGROGRAIN LTD,AGROGRAIN,PAKISTAN,PAKISTAN,Cotton equivalents,569400,79.6312822683448,349.3656862,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,AGROGRAIN LTD,AGROGRAIN,SOUTH KOREA,SOUTH KOREA,Cotton equivalents,340811,46.6601192824828,204.7115672,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,AGROGRAIN LTD,AGROGRAIN,TURKEY,TURKEY,Cotton equivalents,43836,5.69159164772414,24.9706744,BR-5107875
2016,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,AGROGRAIN LTD,AGROGRAIN,TURKEY,TURKEY,Cotton equivalents,434409,60.1364200965258,243.5925474,BR-5107875
2016,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,AGROGRAIN LTD SUCURSAL URUGUAY,AGROGRAIN,CHINA (MAINLAND),CHINA (MAINLAND),Cotton equivalents,304079,47.6528975829161,193.0259682,BR-5107875
2016,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,AGROGRAIN LTD SUCURSAL URUGUAY,AGROGRAIN,SOUTH KOREA,SOUTH KOREA,Cotton equivalents,655342,90.4746148637855,366.482439,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,BTG PACTUAL COMMODITIES (SINGAPORE) PTE LTD,ENGELHART,MALAYSIA,MALAYSIA,Cotton equivalents,33679,5.77968393827586,25.357161,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,BTG PACTUAL COMMODITIES (SINGAPORE) PTE LTD,ENGELHART,VIETNAM,VIETNAM,Cotton equivalents,165704,28.4364842176552,124.7591592,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,CDI COTTON DISTRIBUTORS INC  CDI SOCIETE COTONNIERE DE,CDI COTTON DISTRIBUTORS INC  CDI SOCIETE COTONNIERE DE,BANGLADESH,BANGLADESH,Cotton equivalents,500456,82.0658993953104,360.0470624,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,CDI COTTON DISTRIBUTORS INC  CDI SOCIETE COTONNIERE DE,CDI COTTON DISTRIBUTORS INC  CDI SOCIETE COTONNIERE DE,INDONESIA,INDONESIA,Cotton equivalents,438880,77.3003749017242,339.139315,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,CDI COTTON DISTRIBUTORS INC  CDI SOCIETE COTONNIERE DE,CDI COTTON DISTRIBUTORS INC  CDI SOCIETE COTONNIERE DE,INDONESIA,INDONESIA,Cotton equivalents,601400,101.401547114,444.8781946,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,CDI COTTON DISTRIBUTORS INC  CDI SOCIETE COTONNIERE DE,CDI COTTON DISTRIBUTORS INC  CDI SOCIETE COTONNIERE DE,TAIWAN,TAIWAN,Cotton equivalents,466471,76.4931469317931,335.5977702,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,CDI COTTON DISTRIBUTORS INC  CDI SOCIETE COTONNIERE DE,CDI COTTON DISTRIBUTORS INC  CDI SOCIETE COTONNIERE DE,VIETNAM,VIETNAM,Cotton equivalents,242984,39.8450459015172,174.8118504,BR-5107875
2016,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,LOUIS DREYFUS COMMODITIES CO LTDA,LOUIS DREYFUS COMMODITIES CO LTDA,INDONESIA,INDONESIA,Cotton equivalents,34900,6.12414676835305,24.8068726,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,LOUIS DREYFUS COMMODITIES CO LTDA,LOUIS DREYFUS COMMODITIES CO LTDA,SOUTH KOREA,SOUTH KOREA,Cotton equivalents,2012279,308.161717750828,1351.9954334,BR-5107875
2016,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,LOUIS DREYFUS COMMODITIES CO LTDA,LOUIS DREYFUS COMMODITIES CO LTDA,SOUTH KOREA,SOUTH KOREA,Cotton equivalents,584593,97.819309289825,396.2333424,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,LOUIS DREYFUS COMMODITIES CO LTDA,LOUIS DREYFUS COMMODITIES CO LTDA,VIETNAM,VIETNAM,Cotton equivalents,1760392,278.49730997069,1221.849015,BR-5107875
2016,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,LOUIS DREYFUS COMMODITIES CO LTDA,LOUIS DREYFUS COMMODITIES CO LTDA,VIETNAM,VIETNAM,Cotton equivalents,120190,19.6773003713212,79.70617,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,LOUIS DREYFUS COMPANY SUISSE SA,LOUIS DREYFUS,PAKISTAN,PAKISTAN,Cotton equivalents,39714,5.56445568268965,24.4128918,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,LOUIS DREYFUS COMPANY SUISSE SA,LOUIS DREYFUS,VIETNAM,VIETNAM,Cotton equivalents,403208,63.8688628337241,280.2113498,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,NOBLE RESOURCES PTE LTD,COFCO,CHINA (MAINLAND),CHINA (MAINLAND),Cotton equivalents,120376,19.2287656597931,84.3622094,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,NOBLE RESOURCES PTE LTD,COFCO,INDONESIA,INDONESIA,Cotton equivalents,37143,6.02565908751724,26.4363258,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,NOBLE RESOURCES PTE LTD,COFCO,SOUTH KOREA,SOUTH KOREA,Cotton equivalents,525643,80.022451082069,351.081858,BR-5107875
2016,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,NOBLE RESOURCES PTE LTD,COFCO,SOUTH KOREA,SOUTH KOREA,Cotton equivalents,197125,31.6348614646633,128.1422552,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,NOBLE RESOURCES PTE LTD,COFCO,TAIWAN,TAIWAN,Cotton equivalents,261136,38.284275014069,167.9642928,BR-5107875
2016,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,NOBLE RESOURCES PTE LTD,COFCO,TAIWAN,TAIWAN,Cotton equivalents,69644,12.237192843414,49.56878,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,NOBLE RESOURCES PTE LTD,COFCO,TURKEY,TURKEY,Cotton equivalents,1676832,266.000405860621,1167.0214478,BR-5107875
2016,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,NOBLE RESOURCES PTE LTD,COFCO,TURKEY,TURKEY,Cotton equivalents,281472,46.4947252494422,188.334599,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,NOBLE RESOURCES PTE LTD,COFCO,VIETNAM,VIETNAM,Cotton equivalents,161643,26.1353476528276,114.6634012,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,OLAM,OLAM,BANGLADESH,BANGLADESH,Cotton equivalents,770450,97.8693146881379,429.3812596,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,OLAM,OLAM,INDONESIA,INDONESIA,Cotton equivalents,274830,34.6951852372414,152.217908,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,PAUL REINHART AG,PAUL REINHART AG,JAPAN,JAPAN,Cotton equivalents,95737,12.0420453023448,52.8319688,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,PAUL REINHART AG,PAUL REINHART AG,SOUTH KOREA,SOUTH KOREA,Cotton equivalents,1343355,169.072043727517,741.7684218,BR-5107875
2016,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,PAUL REINHART AG,PAUL REINHART AG,SOUTH KOREA,SOUTH KOREA,Cotton equivalents,650315,111.509900047838,451.6893518,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,PLEXUS COTTON LIMITED,PLEXUS COTTON LIMITED,BANGLADESH,BANGLADESH,Cotton equivalents,263572,43.5437019898621,191.0389346,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,PLEXUS COTTON LIMITED,PLEXUS COTTON LIMITED,CHINA (MAINLAND),CHINA (MAINLAND),Cotton equivalents,103766,17.1426133275862,75.20965,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,PLEXUS COTTON LIMITED,PLEXUS COTTON LIMITED,EUROPEAN UNION,ITALY,Cotton equivalents,157627,22.658996486069,99.4116336,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,PLEXUS COTTON LIMITED,PLEXUS COTTON LIMITED,INDONESIA,INDONESIA,Cotton equivalents,2217584,356.785733859793,1565.3231894,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,PLEXUS COTTON LIMITED,PLEXUS COTTON LIMITED,JAPAN,JAPAN,Cotton equivalents,43375,7.16573438241379,31.438169,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,PLEXUS COTTON LIMITED,PLEXUS COTTON LIMITED,MALAYSIA,MALAYSIA,Cotton equivalents,318569,46.8360598406207,205.4834698,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,PLEXUS COTTON LIMITED,PLEXUS COTTON LIMITED,PAKISTAN,PAKISTAN,Cotton equivalents,1164581,193.298887767035,848.0586604,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,PLEXUS COTTON LIMITED,PLEXUS COTTON LIMITED,PHILIPPINES,PHILIPPINES,Cotton equivalents,259512,42.8728828576552,188.0958552,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,PLEXUS COTTON LIMITED,PLEXUS COTTON LIMITED,SOUTH KOREA,SOUTH KOREA,Cotton equivalents,731389,120.829923559586,530.1161548,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,PLEXUS COTTON LIMITED,PLEXUS COTTON LIMITED,THAILAND,THAILAND,Cotton equivalents,288133,47.6015598834483,208.841942,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,PLEXUS COTTON LIMITED,PLEXUS COTTON LIMITED,VIETNAM,VIETNAM,Cotton equivalents,143640,23.7300132817241,104.110497,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,TOYO COTTON (JAPAN) CO.,TOYO COTTON (JAPAN) CO.,INDONESIA,INDONESIA,Cotton equivalents,93679,11.3324265186207,49.718664,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,TOYO COTTON (JAPAN) CO.,TOYO COTTON (JAPAN) CO.,JAPAN,JAPAN,Cotton equivalents,48297,6.04054448841379,26.5016324,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,TOYO COTTON (JAPAN) CO.,TOYO COTTON (JAPAN) CO.,SOUTH KOREA,SOUTH KOREA,Cotton equivalents,471998,58.1360313048276,255.059744,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,TOYO COTTON (JAPAN) CO.,TOYO COTTON (JAPAN) CO.,THAILAND,THAILAND,Cotton equivalents,106402,13.3834395437931,58.717057,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,TOYO COTTON (JAPAN) CO.,TOYO COTTON (JAPAN) CO.,VIETNAM,VIETNAM,Cotton equivalents,93478,11.308024222069,49.611604,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,"TOYOSHIMA (U.S.A.), INC.","TOYOSHIMA (U.S.A.), INC.",INDONESIA,INDONESIA,Cotton equivalents,183075,23.0604142643448,101.1727706,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,"TOYOSHIMA (U.S.A.), INC.","TOYOSHIMA (U.S.A.), INC.",JAPAN,JAPAN,Cotton equivalents,180958,22.6955999308965,99.5722236,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,"TOYOSHIMA (U.S.A.), INC.","TOYOSHIMA (U.S.A.), INC.",MALAYSIA,MALAYSIA,Cotton equivalents,737295,94.4273707595172,414.2804466,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,"TOYOSHIMA (U.S.A.), INC.","TOYOSHIMA (U.S.A.), INC.",PAKISTAN,PAKISTAN,Cotton equivalents,2098863,351.963107992276,1544.1649216,BR-5107875
2016,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,"TOYOSHIMA (U.S.A.), INC.","TOYOSHIMA (U.S.A.), INC.",PAKISTAN,PAKISTAN,Cotton equivalents,1337148,250.306890020941,1013.9095888,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,"TOYOSHIMA (U.S.A.), INC.","TOYOSHIMA (U.S.A.), INC.",SOUTH KOREA,SOUTH KOREA,Cotton equivalents,846799,110.844259787655,486.3061322,BR-5107875
2016,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,"TOYOSHIMA (U.S.A.), INC.","TOYOSHIMA (U.S.A.), INC.",SOUTH KOREA,SOUTH KOREA,Cotton equivalents,319970,59.647725289453,241.613008,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,"TOYOSHIMA (U.S.A.), INC.","TOYOSHIMA (U.S.A.), INC.",TAIWAN,TAIWAN,Cotton equivalents,541486,67.4413590488966,295.8849338,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,"TOYOSHIMA (U.S.A.), INC.","TOYOSHIMA (U.S.A.), INC.",THAILAND,THAILAND,Cotton equivalents,256481,32.7666717407586,143.7569562,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,AGRO-SAM AGRICULTURA E PECUARIA,AGRO-SAM AGRICULTURA E PECUARIA,"TOYOSHIMA (U.S.A.), INC.","TOYOSHIMA (U.S.A.), INC.",VIETNAM,VIETNAM,Cotton equivalents,779843,100.502078463103,440.931963,BR-5107875
2017,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,CARLOS WEBLER,CARLOS WEBLER,"CARGILL AGRICOLA S A , TURKS AND CAICOS THE BEATRICE BU","CARGILL AGRICOLA S A , TURKS AND CAICOS THE BEATRICE BU",BANGLADESH,BANGLADESH,Cotton equivalents,1101952,157.154087733333,707.1933948,BR-5107875
2017,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,CARLOS WEBLER,CARLOS WEBLER,"CARGILL AGRICOLA S A , TURKS AND CAICOS THE BEATRICE BU","CARGILL AGRICOLA S A , TURKS AND CAICOS THE BEATRICE BU",INDONESIA,INDONESIA,Cotton equivalents,562205,81.4265052444444,366.4192736,BR-5107875
2017,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,CARLOS WEBLER,CARLOS WEBLER,"CARGILL AGRICOLA S.A., TURKS AND CAICOS THE BEATRICE BU","CARGILL AGRICOLA S.A., TURKS AND CAICOS THE BEATRICE BU",PAKISTAN,PAKISTAN,Cotton equivalents,238199,35.0405000888889,157.6822504,BR-5107875
2017,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,CARLOS WEBLER,CARLOS WEBLER,"CARGILL AGRICOLA S A , TURKS AND CAICOS THE BEATRICE BU","CARGILL AGRICOLA S A , TURKS AND CAICOS THE BEATRICE BU",THAILAND,THAILAND,Cotton equivalents,114543,17.6011398222222,79.2051292,BR-5107875
2017,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,CARLOS WEBLER,CARLOS WEBLER,"CARGILL AGRICOLA S A , TURKS AND CAICOS THE BEATRICE BU","CARGILL AGRICOLA S A , TURKS AND CAICOS THE BEATRICE BU",VIETNAM,VIETNAM,Cotton equivalents,626563,93.2287996444445,419.5295984,BR-5107875
2017,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,CARLOS WEBLER,CARLOS WEBLER,"CARGILL AGRICOLA S.A., TURKS AND CAICOS THE BEATRICE BU","CARGILL AGRICOLA S.A., TURKS AND CAICOS THE BEATRICE BU",VIETNAM,VIETNAM,Cotton equivalents,235497,34.9738849777778,157.3824824,BR-5107875
2017,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,CARLOS WEBLER,CARLOS WEBLER,"CARGILL COTTON, A BUSINESS UNIT OF CARGILL, INCORPORATE","CARGILL COTTON, A BUSINESS UNIT OF CARGILL, INCORPORATE",PAKISTAN,PAKISTAN,Cotton equivalents,362170,53.3601314666667,240.1205916,BR-5107875
2015,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,COOPERATIVA MISTA SAPEZALENSE,COOPERATIVA MISTA SAPEZALENSE,CARGILL AGRICOLA SA,CARGILL,CHINA (MAINLAND),CHINA (MAINLAND),Cotton equivalents,965039,131.911006423724,578.7321008,BR-5107875
2016,BRAZIL,CERRADO,MATO GROSSO,SAPEZAL,SAPEZAL,SANTOS,COOPERATIVA MISTA SAPEZALENSE,COOPERATIVA MISTA SAPEZALENSE,CARGILL AGRICOLA SA,CARGILL,INDONESIA,INDONESIA,Cotton equivalents,44790,6.61918482873565,26.8121064,BR-5107875
