YEAR,COUNTRY OF PRODUCTION,PORT OF EXPORT,EXPORTER,COUNTRY,ECONOMIC BLOC,TYPE,FOB_USD,COCOA_EQUIVALENT_TONNES
2014,PERU,PUERTO DEL CALLAO,PERUVIAN NATURE S & S S.A.C.,SPAIN,EUROPEAN UNION,Cocoa equivalents,1760,0.1260869566
2014,PERU,PUERTO DEL CALLAO,PERUVIAN NATURE S & S S.A.C.,UNITED KINGDOM,EUROPEAN UNION,Cocoa equivalents,1679.73,0.1260869566
2017,PERU,PUERTO DEL CALLAO,PERUVIAN NATURE S  S S.A.C.,UNITED KINGDOM,EUROPEAN UNION,Cocoa equivalents,2278.36,1.442
2018,PERU,PUERTO DEL CALLAO,PERUVIAN NATURE S & S S.A.C.,UNITED KINGDOM,EUROPEAN UNION,Cocoa equivalents,53250,6.30434783
2017,PERU,PUERTO DEL CALLAO,PERUVIAN NATURE S  S S.A.C.,UNITED STATES,UNITED STATES,Cocoa equivalents,35532.06,6.00766543536269
2018,PERU,PUERTO DEL CALLAO,PERUVIAN NATURE S & S S.A.C.,UNITED STATES,UNITED STATES,Cocoa equivalents,19396.85,2.77929043560452
2018,PERU,PUERTO DEL CALLAO,PERUVIAN ORGANIC GARDEN S A C,MEXICO,MEXICO,Cocoa equivalents,8160,2
2018,PERU,PUERTO DEL CALLAO,PERUVIAN SUPERFOOD CORPORATION E I R L,UNITED STATES,UNITED STATES,Cocoa equivalents,213.44,0.00468413043769
2017,PERU,PUERTO DEL CALLAO,PERU WORLD WIDE S A C,CHILE,CHILE,Cocoa equivalents,2284.48,0.47282608725
2018,PERU,PUERTO DEL CALLAO,PERU Y SUS REGIONES S A C,SOUTH AFRICA,SOUTH AFRICA,Cocoa equivalents,163.61,0.0048
2015,PERU,PUERTO DEL CALLAO,PLANET CARGO PERU S A C,UNITED STATES,UNITED STATES,Cocoa equivalents,10750,0.32297804367873
2013,PERU,PUERTO DEL CALLAO,PORTUGAL ROMAN NELSON,SWEDEN,EUROPEAN UNION,Cocoa equivalents,1695,0.5
2016,PERU,PUERTO DEL CALLAO,PRAC AGRIBUSINESS S A C PRACAB S A C,BULGARIA,EUROPEAN UNION,Cocoa equivalents,69000,10
2017,PERU,PUERTO DEL CALLAO,PRAC AGRIBUSINESS S A C PRACAB S A C,GERMANY,EUROPEAN UNION,Cocoa equivalents,131463.7,4.995
2018,PERU,PUERTO DEL CALLAO,PRAC AGRIBUSINESS TRADING S A C,GERMANY,EUROPEAN UNION,Cocoa equivalents,315444,14.76
2017,PERU,PUERTO DEL CALLAO,PRODUCTOS EXTRAGEL Y UNIVERSAL S.A.C.,CHILE,CHILE,Cocoa equivalents,2513.2,0.34939326108643
2018,PERU,PUERTO DEL CALLAO,PRODUCTOS EXTRAGEL Y UNIVERSAL S.A.C.,CHILE,CHILE,Cocoa equivalents,1808.88,0.33563086977354
2017,PERU,PUERTO DEL CALLAO,PRODUCTOS EXTRAGEL Y UNIVERSAL S.A.C.,ITALY,EUROPEAN UNION,Cocoa equivalents,2256,0.33133130455348
2018,PERU,PUERTO DEL CALLAO,PRODUCTOS EXTRAGEL Y UNIVERSAL S.A.C.,SPAIN,EUROPEAN UNION,Cocoa equivalents,2784,0.69311260912586
2015,PERU,PUERTO DEL CALLAO,PRODUCTOS EXTRAGEL Y UNIVERSAL S.A.C.,UNITED STATES,UNITED STATES,Cocoa equivalents,1416,0.13072695660288
2016,PERU,PUERTO DEL CALLAO,PRODUCTOS EXTRAGEL Y UNIVERSAL S.A.C.,UNITED STATES,UNITED STATES,Cocoa equivalents,4823.25,0.71130695696324
2017,PERU,PUERTO DEL CALLAO,PRODUCTOS EXTRAGEL Y UNIVERSAL S.A.C.,UNITED STATES,UNITED STATES,Cocoa equivalents,10472.5,1.77534217501498
2018,PERU,PUERTO DEL CALLAO,PRODUCTOS EXTRAGEL Y UNIVERSAL S.A.C.,UNITED STATES,UNITED STATES,Cocoa equivalents,3717,0.42370891330647
2018,PERU,PUERTO DEL CALLAO,PROYECTO CHAZUTA S A C,JAPAN,JAPAN,Cocoa equivalents,153.6,0.00409
2018,PERU,PUERTO DEL CALLAO,QORI PRODUCTS S A C,CANADA,CANADA,Cocoa equivalents,8015,1
2017,PERU,PUERTO DEL CALLAO,QUECHUA FOODS S A C,AUSTRALIA,AUSTRALIA,Cocoa equivalents,925,0.125
2016,PERU,PUERTO DEL CALLAO,QUECHUA FOODS S A C,MALAYSIA,MALAYSIA,Cocoa equivalents,68000,25
2016,PERU,PUERTO DEL CALLAO,QUECHUA FOODS S A C,SINGAPORE,SINGAPORE,Cocoa equivalents,70801.2,24.93
2017,PERU,PUERTO DEL CALLAO,QUECHUA FOODS S A C,UNITED STATES,UNITED STATES,Cocoa equivalents,3291.5,0.454
2018,PERU,PUERTO DEL CALLAO,QUECHUA FOODS S A C,UNITED STATES,UNITED STATES,Cocoa equivalents,3268.8,0.454
2013,PERU,PUERTO DEL CALLAO,QUINTEROS BARRIENTOS DE MEHIELOFF INGRID,AUSTRALIA,AUSTRALIA,Cocoa equivalents,30,0.00405
2013,PERU,PUERTO DEL CALLAO,RAINFOREST HERBAL PRODUCTS SOCIEDAD ANON,AUSTRALIA,AUSTRALIA,Cocoa equivalents,192.64,0.0017021739141
2013,PERU,PUERTO DEL CALLAO,RAINFOREST HERBAL PRODUCTS SOCIEDAD ANON,CANADA,CANADA,Cocoa equivalents,7850.6,0.76137934798215
2014,PERU,PUERTO DEL CALLAO,RAINFOREST HERBAL PRODUCTS SOCIEDAD ANON,CANADA,CANADA,Cocoa equivalents,13370,1.149978261021
2015,PERU,PUERTO DEL CALLAO,RAINFOREST HERBAL PRODUCTS SOCIEDAD ANON,CANADA,CANADA,Cocoa equivalents,2620.71,0.227141304408
2016,PERU,PUERTO DEL CALLAO,RAINFOREST HERBAL PRODUCTS SOCIEDAD ANON,CANADA,CANADA,Cocoa equivalents,7899.42,1.261268115755
2014,PERU,PUERTO DEL CALLAO,RAINFOREST HERBAL PRODUCTS SOCIEDAD ANON,CHILE,CHILE,Cocoa equivalents,0.03,3e-05
2016,PERU,PUERTO DEL CALLAO,RAINFOREST HERBAL PRODUCTS SOCIEDAD ANON,CHILE,CHILE,Cocoa equivalents,593.6,0.035304347848
2013,PERU,PUERTO DEL CALLAO,RAINFOREST HERBAL PRODUCTS SOCIEDAD ANON,CZECH REPUBLIC,EUROPEAN UNION,Cocoa equivalents,724.13,0.1
2014,PERU,PUERTO DEL CALLAO,RAINFOREST HERBAL PRODUCTS SOCIEDAD ANON,CZECH REPUBLIC,EUROPEAN UNION,Cocoa equivalents,2196,0.25441
2013,PERU,PUERTO DEL CALLAO,RAINFOREST HERBAL PRODUCTS SOCIEDAD ANON,FINLAND,EUROPEAN UNION,Cocoa equivalents,14465,2.13857456505464
2015,PERU,PUERTO DEL CALLAO,RAINFOREST HERBAL PRODUCTS SOCIEDAD ANON,FRANCE,EUROPEAN UNION,Cocoa equivalents,952,0.04413043481
2013,PERU,PUERTO DEL CALLAO,RAINFOREST HERBAL PRODUCTS SOCIEDAD ANON,SLOVENIA,EUROPEAN UNION,Cocoa equivalents,28816.8,3.559826087
2015,PERU,PUERTO DEL CALLAO,RAINFOREST HERBAL PRODUCTS SOCIEDAD ANON,SLOVENIA,EUROPEAN UNION,Cocoa equivalents,11602,1.5630434781
2013,PERU,PUERTO DEL CALLAO,RAINFOREST HERBAL PRODUCTS SOCIEDAD ANON,UNITED STATES,UNITED STATES,Cocoa equivalents,94.5,0.0057065217405
2017,PERU,PUERTO DEL CALLAO,RAINFOREST TRADING S.A.C.,ALGERIA,ALGERIA,Cocoa equivalents,101590.64,50.094
2013,PERU,PUERTO DEL CALLAO,RAINFOREST TRADING S.A.C.,BELGIUM,EUROPEAN UNION,Cocoa equivalents,235317.6,100.05
2016,PERU,PUERTO DEL CALLAO,RAINFOREST TRADING S.A.C.,BELGIUM,EUROPEAN UNION,Cocoa equivalents,172200,50
2013,PERU,PUERTO DEL CALLAO,RAINFOREST TRADING S.A.C.,GERMANY,EUROPEAN UNION,Cocoa equivalents,130000,50
2014,PERU,PUERTO DEL CALLAO,RAINFOREST TRADING S.A.C.,GERMANY,EUROPEAN UNION,Cocoa equivalents,509199.86,165.364
2015,PERU,PUERTO DEL CALLAO,RAINFOREST TRADING S.A.C.,GERMANY,EUROPEAN UNION,Cocoa equivalents,151784.82,50.094
2017,PERU,PUERTO DEL CALLAO,RAINFOREST TRADING S.A.C.,GERMANY,EUROPEAN UNION,Cocoa equivalents,435737.23,175.786
2018,PERU,PUERTO DEL CALLAO,RAINFOREST TRADING S.A.C.,GERMANY,EUROPEAN UNION,Cocoa equivalents,517491.7,177.995
2018,PERU,PUERTO DEL CALLAO,RAINFOREST TRADING S.A.C.,INDIA,INDIA,Cocoa equivalents,302360.1,150.016
2013,PERU,PUERTO DEL CALLAO,RAINFOREST TRADING S.A.C.,MALAYSIA,MALAYSIA,Cocoa equivalents,116558.25,50.025
2013,PERU,PUERTO DEL CALLAO,RAINFOREST TRADING S.A.C.,NETHERLANDS,EUROPEAN UNION,Cocoa equivalents,253347.38,100.05
2014,PERU,PUERTO DEL CALLAO,RAINFOREST TRADING S.A.C.,NETHERLANDS,EUROPEAN UNION,Cocoa equivalents,347799.17,99.912
2016,PERU,PUERTO DEL CALLAO,RAINFOREST TRADING S.A.C.,NETHERLANDS,EUROPEAN UNION,Cocoa equivalents,81946.99,25.047
2017,PERU,PUERTO DEL CALLAO,RAINFOREST TRADING S.A.C.,NETHERLANDS,EUROPEAN UNION,Cocoa equivalents,61879.38,25.047
2014,PERU,PUERTO DEL CALLAO,RAINFOREST TRADING S.A.C.,SPAIN,EUROPEAN UNION,Cocoa equivalents,453767.94,150.141
2013,PERU,PUERTO DEL CALLAO,RAINFOREST TRADING S.A.C.,UNITED STATES,UNITED STATES,Cocoa equivalents,1407527.59,550.275
2017,PERU,PUERTO DEL CALLAO,RAINFOREST TRADING S.A.C.,UNITED STATES,UNITED STATES,Cocoa equivalents,147211.26,75.141
2013,PERU,PUERTO DEL CALLAO,RAMIREZ TIRADO CARLOS AMILCAR,GERMANY,EUROPEAN UNION,Cocoa equivalents,203.37,0.00644304348226
2017,PERU,PUERTO DEL CALLAO,RAYGEN INTERNATIONAL S A C,ALBANIA,ALBANIA,Cocoa equivalents,7500,7.72
2016,PERU,PUERTO DEL CALLAO,RAYGEN INTERNATIONAL S A C,UNITED STATES,UNITED STATES,Cocoa equivalents,5775,8.25
2017,PERU,PUERTO DEL CALLAO,RAYGEN INTERNATIONAL S A C,UNITED STATES,UNITED STATES,Cocoa equivalents,19687.5,17.91
2013,PERU,PUERTO DEL CALLAO,RAYMISA S A,GERMANY,EUROPEAN UNION,Cocoa equivalents,2353.33,0.12813
2014,PERU,PUERTO DEL CALLAO,RAYMISA S A,GERMANY,EUROPEAN UNION,Cocoa equivalents,2112.29,0.07864
2015,PERU,PUERTO DEL CALLAO,RAYMISA S A,GERMANY,EUROPEAN UNION,Cocoa equivalents,1293.42,0.06231
2016,PERU,PUERTO DEL CALLAO,RAYMISA S A,GERMANY,EUROPEAN UNION,Cocoa equivalents,901.88,0.039
2017,PERU,PUERTO DEL CALLAO,RAYMISA S A,GERMANY,EUROPEAN UNION,Cocoa equivalents,926.76,0.03785
2018,PERU,PUERTO DEL CALLAO,RAYMISA S A,GERMANY,EUROPEAN UNION,Cocoa equivalents,468,0.02168
2018,PERU,PUERTO DEL CALLAO,RESOLT SOCIEDAD ANONIMA CERRADA RESOLT S,BULGARIA,EUROPEAN UNION,Cocoa equivalents,77805.3,11.2015159413669
2016,PERU,PUERTO DEL CALLAO,RODRIGUEZ CARREON RAUL,UNITED STATES,UNITED STATES,Cocoa equivalents,536,0.1513
2017,PERU,PUERTO DEL CALLAO,RODRIGUEZ GALVEZ CESAR ALFREDO,SOUTH KOREA,SOUTH KOREA,Cocoa equivalents,3015,0.45
2013,PERU,PUERTO DEL CALLAO,RODRIGUEZ HERRERA MARIA DEL PILAR,UNITED KINGDOM,EUROPEAN UNION,Cocoa equivalents,340,0.02
2013,PERU,PUERTO DEL CALLAO,RODRIGUEZ HERRERA MARIA DEL PILAR,UNITED STATES,UNITED STATES,Cocoa equivalents,1890,0.07026
2016,PERU,PUERTO DEL CALLAO,RUIZ TATAJE LESLIE PAOLA,AUSTRALIA,AUSTRALIA,Cocoa equivalents,137200,18.086956528
2015,PERU,PUERTO DEL CALLAO,SELVACACAO SOCIEDAD ANONIMA CERRADA,BELGIUM,EUROPEAN UNION,Cocoa equivalents,242291.11,75.001
2018,PERU,PUERTO DEL CALLAO,SELVACACAO SOCIEDAD ANONIMA CERRADA,INDONESIA,INDONESIA,Cocoa equivalents,353450,150.144
2014,PERU,PUERTO DEL CALLAO,SELVACACAO SOCIEDAD ANONIMA CERRADA,MEXICO,MEXICO,Cocoa equivalents,77295,25
2015,PERU,PUERTO DEL CALLAO,SELVACACAO SOCIEDAD ANONIMA CERRADA,MEXICO,MEXICO,Cocoa equivalents,149475.25,50.048
2018,PERU,PUERTO DEL CALLAO,SELVACACAO SOCIEDAD ANONIMA CERRADA,MEXICO,MEXICO,Cocoa equivalents,256976,100.096
2015,PERU,PUERTO DEL CALLAO,SELVACACAO SOCIEDAD ANONIMA CERRADA,SPAIN,EUROPEAN UNION,Cocoa equivalents,681791.09,225.4
2017,PERU,PUERTO DEL CALLAO,SERVICIOS INTEGRALES AGROEXPORTACION S R,CHILE,CHILE,Cocoa equivalents,595.9,0.055
2018,PERU,PUERTO DEL CALLAO,SERVICIOS INTEGRALES AGROEXPORTACION S R,CHILE,CHILE,Cocoa equivalents,1723.4,0.144673913065
2017,PERU,PUERTO DEL CALLAO,SERVICIOS INTEGRALES AGROEXPORTACION S R,NORWAY,NORWAY,Cocoa equivalents,20,0.01
2016,PERU,PUERTO DEL CALLAO,SERVICIOS INTEGRALES AGROEXPORTACION S R,PORTUGAL,EUROPEAN UNION,Cocoa equivalents,195,0.03
2017,PERU,PUERTO DEL CALLAO,SERVICIOS INTEGRALES AGROEXPORTACION S R,SERBIA,SERBIA,Cocoa equivalents,0.5,0.0005
2016,PERU,PUERTO DEL CALLAO,SERVICIOS INTEGRALES AGROEXPORTACION S R,SOUTH KOREA,SOUTH KOREA,Cocoa equivalents,73501,12.0005
2017,PERU,PUERTO DEL CALLAO,SERVICIOS INTEGRALES AGROEXPORTACION S R,SOUTH KOREA,SOUTH KOREA,Cocoa equivalents,284599.67,46.68
2014,PERU,PUERTO DEL CALLAO,SERVICIOS INTEGRALES AGROEXPORTACION S R,UNITED STATES,UNITED STATES,Cocoa equivalents,890,0.1
2018,PERU,PUERTO DEL CALLAO,SERVICIOS INTEGRALES AGROEXPORTACION S R,UNITED STATES,UNITED STATES,Cocoa equivalents,3910,0.5
2014,PERU,PUERTO DEL CALLAO,S G M PER? E I R L,NETHERLANDS,EUROPEAN UNION,Cocoa equivalents,12540,2.85
2015,PERU,PUERTO DEL CALLAO,S G M PER? E I R L,NETHERLANDS,EUROPEAN UNION,Cocoa equivalents,41915,9.7
2014,PERU,PUERTO DEL CALLAO,S G M PER? E I R L,UNITED STATES,UNITED STATES,Cocoa equivalents,116820,20.594
2015,PERU,PUERTO DEL CALLAO,S G M PER? E I R L,UNITED STATES,UNITED STATES,Cocoa equivalents,110164,25.15
2016,PERU,PUERTO DEL CALLAO,S GROUP  INVESTMENTS S A C,SOUTH KOREA,SOUTH KOREA,Cocoa equivalents,877.95,0.1
2017,PERU,PUERTO DEL CALLAO,S GROUP  INVESTMENTS S A C,SOUTH KOREA,SOUTH KOREA,Cocoa equivalents,72100,10
2018,PERU,PUERTO DEL CALLAO,SHANANTINA S A C,FRANCE,EUROPEAN UNION,Cocoa equivalents,297.8,0.02
2016,PERU,PUERTO DEL CALLAO,SINERGIA CENTRO DE INNOVACION Y NEGOCIOS,UNITED STATES,UNITED STATES,Cocoa equivalents,13250,2.3
2017,PERU,PUERTO DEL CALLAO,SMART CONTACT SOCIEDAD ANONIMA CERRADA,ARGENTINA,ARGENTINA,Cocoa equivalents,205,0.0630434783
2016,PERU,PUERTO DEL CALLAO,SOCIEDAD INDUSTRIAL DE YURIMAGUAS S A,BELGIUM,EUROPEAN UNION,Cocoa equivalents,150144,50.048
2018,PERU,PUERTO DEL CALLAO,SOCIEDAD INDUSTRIAL DE YURIMAGUAS S A,INDONESIA,INDONESIA,Cocoa equivalents,177220,75.072
2016,PERU,PUERTO DEL CALLAO,SOCIEDAD INDUSTRIAL DE YURIMAGUAS S A,MALAYSIA,MALAYSIA,Cocoa equivalents,197564.48,75.072
2017,PERU,PUERTO DEL CALLAO,SOCIEDAD INDUSTRIAL DE YURIMAGUAS S A,MALAYSIA,MALAYSIA,Cocoa equivalents,657147.14,324.85
2018,PERU,PUERTO DEL CALLAO,SOCIEDAD INDUSTRIAL DE YURIMAGUAS S A,MALAYSIA,MALAYSIA,Cocoa equivalents,1022182.7,425.504
2018,PERU,PUERTO DEL CALLAO,SOCIEDAD INDUSTRIAL DE YURIMAGUAS S A,MEXICO,MEXICO,Cocoa equivalents,57830.5,25.024
2017,PERU,PUERTO DEL CALLAO,SOCIEDAD INDUSTRIAL DE YURIMAGUAS S A,NETHERLANDS,EUROPEAN UNION,Cocoa equivalents,243133.19,125.12
2018,PERU,PUERTO DEL CALLAO,SOCIEDAD INDUSTRIAL DE YURIMAGUAS S A,NETHERLANDS,EUROPEAN UNION,Cocoa equivalents,312800,125.12
2016,PERU,PUERTO DEL CALLAO,SOLUCIONES AVANZADAS EN AGRONEGOCIOS,CHINA (HONG KONG),CHINA (HONG KONG),Cocoa equivalents,1950,0.15760869575
2017,PERU,PUERTO DEL CALLAO,SOLUCIONES AVANZADAS EN AGRONEGOCIOS,NETHERLANDS,EUROPEAN UNION,Cocoa equivalents,61799.4,25.02
2016,PERU,PUERTO DEL CALLAO,SOLUCIONES AVANZADAS EN AGRONEGOCIOS,SAUDI ARABIA,SAUDI ARABIA,Cocoa equivalents,21755,2.2065217405
2017,PERU,PUERTO DEL CALLAO,SOLUCIONES AVANZADAS EN AGRONEGOCIOS,SAUDI ARABIA,SAUDI ARABIA,Cocoa equivalents,19127.32,1.981304349
2017,PERU,PUERTO DEL CALLAO,SPIRIT OF FUEGO SOCIEDAD ANONIMA CERRADA,GERMANY,EUROPEAN UNION,Cocoa equivalents,1.8,0.00074391304394
2013,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,BELGIUM,EUROPEAN UNION,Cocoa equivalents,5558872.27,2049.216
2014,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,BELGIUM,EUROPEAN UNION,Cocoa equivalents,9575060.96,3169.1235
2015,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,BELGIUM,EUROPEAN UNION,Cocoa equivalents,13856907.48,4415.9984
2016,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,BELGIUM,EUROPEAN UNION,Cocoa equivalents,11837583.29,3841.8228
2017,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,BELGIUM,EUROPEAN UNION,Cocoa equivalents,3724664.82,1701.51
2018,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,BELGIUM,EUROPEAN UNION,Cocoa equivalents,6673950,2833.73
2013,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,CANADA,CANADA,Cocoa equivalents,21350.4,6.65
2014,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,CANADA,CANADA,Cocoa equivalents,1209600,403.2
2015,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,CANADA,CANADA,Cocoa equivalents,1103780.21,355.8032
2016,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,CANADA,CANADA,Cocoa equivalents,4155593.55,1400.0144
2017,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,CANADA,CANADA,Cocoa equivalents,1382304,654.22
2014,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,CHINA (HONG KONG),CHINA (HONG KONG),Cocoa equivalents,283248,100.8
2015,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,CHINA (HONG KONG),CHINA (HONG KONG),Cocoa equivalents,376550,124.92
2016,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,CHINA (HONG KONG),CHINA (HONG KONG),Cocoa equivalents,315017.53,100.42
2015,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,CHINA (MAINLAND),CHINA (MAINLAND),Cocoa equivalents,136584,50.4
2013,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,GERMANY,EUROPEAN UNION,Cocoa equivalents,41072,16
2013,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,INDONESIA,INDONESIA,Cocoa equivalents,142372.48,53.44
2014,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,INDONESIA,INDONESIA,Cocoa equivalents,2115695,687.45
2015,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,INDONESIA,INDONESIA,Cocoa equivalents,135195.91,50.02
2016,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,INDONESIA,INDONESIA,Cocoa equivalents,1185625.12,396.53
2017,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,INDONESIA,INDONESIA,Cocoa equivalents,1655721.2,805.23
2018,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,INDONESIA,INDONESIA,Cocoa equivalents,2935170,1209.6
2013,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,ITALY,EUROPEAN UNION,Cocoa equivalents,43200,16
2014,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,ITALY,EUROPEAN UNION,Cocoa equivalents,138624,45.12
2015,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,ITALY,EUROPEAN UNION,Cocoa equivalents,742358.39,226.246
2016,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,ITALY,EUROPEAN UNION,Cocoa equivalents,960547.05,297.67
2017,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,ITALY,EUROPEAN UNION,Cocoa equivalents,59850,25.05
2018,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,ITALY,EUROPEAN UNION,Cocoa equivalents,288548.8,100.96
2017,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,MALAYSIA,MALAYSIA,Cocoa equivalents,422211.84,201.15
2013,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,NETHERLANDS,EUROPEAN UNION,Cocoa equivalents,2231227.11,898.72
2014,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,NETHERLANDS,EUROPEAN UNION,Cocoa equivalents,3856304.53,1229.85
2015,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,NETHERLANDS,EUROPEAN UNION,Cocoa equivalents,11202567.08,3622.36201
2016,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,NETHERLANDS,EUROPEAN UNION,Cocoa equivalents,1380896.91,448
2017,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,NETHERLANDS,EUROPEAN UNION,Cocoa equivalents,228077.12,100.8
2015,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,SINGAPORE,SINGAPORE,Cocoa equivalents,623851.19,201.6
2017,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,SINGAPORE,SINGAPORE,Cocoa equivalents,199584,100.3
2014,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,SPAIN,EUROPEAN UNION,Cocoa equivalents,582616.31,174.72
2015,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,SPAIN,EUROPEAN UNION,Cocoa equivalents,1219579.2,402.8332
2016,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,SWITZERLAND,SWITZERLAND,Cocoa equivalents,336338,100.7
2013,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,UNITED STATES,UNITED STATES,Cocoa equivalents,421916.6,149.76
2014,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,UNITED STATES,UNITED STATES,Cocoa equivalents,1178740.81,376.56
2015,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,UNITED STATES,UNITED STATES,Cocoa equivalents,1832620,579.4632
2016,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,UNITED STATES,UNITED STATES,Cocoa equivalents,2962791.65,1004.096
2017,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,UNITED STATES,UNITED STATES,Cocoa equivalents,2780788.98,1155.89
2018,PERU,PUERTO DEL CALLAO,SUMAQAO SOCIEDAD ANONIMA CERRADA,UNITED STATES,UNITED STATES,Cocoa equivalents,2344406,906.55
2014,PERU,PUERTO DEL CALLAO,SUPERFOODS PERU S A C,AUSTRALIA,AUSTRALIA,Cocoa equivalents,283,0.02347826087
2015,PERU,PUERTO DEL CALLAO,SUSTAINABLE FOREST PROJECT DEVELOPMENT S,GERMANY,EUROPEAN UNION,Cocoa equivalents,1949.09,0.2573
2016,PERU,PUERTO DEL CALLAO,SUSTAINABLE FOREST PROJECT DEVELOPMENT S,GERMANY,EUROPEAN UNION,Cocoa equivalents,646.8,0.196
2017,PERU,PUERTO DEL CALLAO,SUSTAINABLE FOREST PROJECT DEVELOPMENT S,GERMANY,EUROPEAN UNION,Cocoa equivalents,5100,1.5
2018,PERU,PUERTO DEL CALLAO,TERRA AZUL S A C,NEW ZEALAND,NEW ZEALAND,Cocoa equivalents,38,0.01280413044273
2014,PERU,PUERTO DEL CALLAO,TERRAFERTIL PERU S A C,UNITED KINGDOM,EUROPEAN UNION,Cocoa equivalents,57045.7,3.29441717467073
2015,PERU,PUERTO DEL CALLAO,TERRAFERTIL PERU S A C,UNITED KINGDOM,EUROPEAN UNION,Cocoa equivalents,59743.19,6.45092652295964
2016,PERU,PUERTO DEL CALLAO,THEOBROMA INVERSIONES S A C,BELGIUM,EUROPEAN UNION,Cocoa equivalents,4378.67,0.23943
2016,PERU,PUERTO DEL CALLAO,THEOBROMA INVERSIONES S A C,ITALY,EUROPEAN UNION,Cocoa equivalents,497.34,0.02165130435206
2014,PERU,PUERTO DEL CALLAO,THEOBROMA INVERSIONES S A C,JAPAN,JAPAN,Cocoa equivalents,800,0.1
2017,PERU,PUERTO DEL CALLAO,THEOBROMA INVERSIONES S A C,JAPAN,JAPAN,Cocoa equivalents,2094.4,0.1843
2017,PERU,PUERTO DEL CALLAO,THEOBROMA INVERSIONES S A C,NORWAY,NORWAY,Cocoa equivalents,63,0.00275
