YEAR,COUNTRY OF PRODUCTION,BIOME,STATE,MUNICIPALITY,LOGISTICS HUB,PORT,EXPORTER,EXPORTER GROUP,IMPORTER,IMPORTER GROUP,COUNTRY,ECONOMIC BLOC,TYPE,FOB_USD,LAND_USE_HA,COCOA_EQUIVALENT_TONNES,TRASE_GEOCODE,PRODUCT_DESCR,ZERO_DEFORESTATION_BRAZIL_COCOA
2017,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,ITAJAI,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,UNITED STATES,UNITED STATES,Cocoa equivalents,61592,,19.051,,"",None
2017,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,JAGUARAO,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,URUGUAY,URUGUAY,Cocoa equivalents,138500,,50,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,RIO DE JANEIRO,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,CHINA (MAINLAND),CHINA (MAINLAND),Cocoa equivalents,108887,,6.70527322199006,,"",None
2017,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,RIO DE JANEIRO,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,CHINA (MAINLAND),CHINA (MAINLAND),Cocoa equivalents,68997,,21,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,RIO DE JANEIRO,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,SOUTH KOREA,SOUTH KOREA,Cocoa equivalents,523217,,32.9490341030688,,"",None
2017,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,RIO DE JANEIRO,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,SOUTH KOREA,SOUTH KOREA,Cocoa equivalents,135858,,39.916,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,RIO DE JANEIRO,JOANES INDUSTRIAL LTDA,JOANES INDUSTRIAL LTDA,UNKNOWN,UNKNOWN,SINGAPORE,SINGAPORE,Cocoa equivalents,39972,,2.39474043642502,,"",None
2017,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,RIO DE JANEIRO,OLAM AGRICOLA LTDA.,OLAM,UNKNOWN,UNKNOWN,SINGAPORE,SINGAPORE,Cocoa equivalents,33678,,15,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,RIO GRANDE,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,CHILE,CHILE,Cocoa equivalents,140400,,8.98027663659383,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,RIO GRANDE,JOANES INDUSTRIAL LTDA,JOANES INDUSTRIAL LTDA,UNKNOWN,UNKNOWN,CHILE,CHILE,Cocoa equivalents,4736284,,199.362141332383,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,RIO GRANDE,JOANES INDUSTRIAL LTDA,JOANES INDUSTRIAL LTDA,UNKNOWN,UNKNOWN,CHILE,CHILE,Cocoa equivalents,72299,,25,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR AIRPORT,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,GERMANY,EUROPEAN UNION,Cocoa equivalents,466,,0.0299342554553128,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,4465182,,199.362141332383,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,5416365,,1253,,"",None
2017,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,5363546,,1622.5,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,CANADA,CANADA,Cocoa equivalents,355386,,21.7250852392478,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,CANADA,CANADA,Cocoa equivalents,838470,,187.207,,"",None
2017,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,CANADA,CANADA,Cocoa equivalents,2574079,,747.192,,"",None
2017,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,CHILE,CHILE,Cocoa equivalents,2000,,0.1,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,COLOMBIA,COLOMBIA,Cocoa equivalents,73120,,4.80943704315358,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,COLOMBIA,COLOMBIA,Cocoa equivalents,89890,,30,,"",None
2017,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,COLOMBIA,COLOMBIA,Cocoa equivalents,148800,,50,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,COSTA RICA,COSTA RICA,Cocoa equivalents,277620,,8.98027663659383,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,COSTA RICA,COSTA RICA,Cocoa equivalents,89463,,15,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,MEXICO,MEXICO,Cocoa equivalents,2256968,,75.6338854504236,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,MEXICO,MEXICO,Cocoa equivalents,129573,,25,,"",None
2017,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,MEXICO,MEXICO,Cocoa equivalents,473875,,111.288,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,NETHERLANDS,EUROPEAN UNION,Cocoa equivalents,16262,,35.5,,"",None
2017,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,PERU,PERU,Cocoa equivalents,44322,,6,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,SINGAPORE,SINGAPORE,Cocoa equivalents,67205,,3.59211065463753,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,SINGAPORE,SINGAPORE,Cocoa equivalents,72000,,18,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,UNITED STATES,UNITED STATES,Cocoa equivalents,4062004,,185.520940733252,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,UNITED STATES,UNITED STATES,Cocoa equivalents,11631932,,1891.32,,"",None
2017,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,BARRY CALLEBAUT,BARRY CALLEBAUT,UNKNOWN,UNKNOWN,UNITED STATES,UNITED STATES,Cocoa equivalents,14640027,,3166.592,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,2200411,,117.940966493932,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,3682637,,773.8,,"",None
2017,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,4027203,,1113,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,CANADA,CANADA,Cocoa equivalents,428958,,30.5840283603961,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,CANADA,CANADA,Cocoa equivalents,958653,,324.596,,"",None
2017,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,CANADA,CANADA,Cocoa equivalents,752332,,245.863,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,CHINA (MAINLAND),CHINA (MAINLAND),Cocoa equivalents,37430,,11,,"",None
2017,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,CHINA (MAINLAND),CHINA (MAINLAND),Cocoa equivalents,70459,,21,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,COLOMBIA,COLOMBIA,Cocoa equivalents,199356,,11.9737021821251,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,COLOMBIA,COLOMBIA,Cocoa equivalents,302612,,88,,"",None
2017,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,COLOMBIA,COLOMBIA,Cocoa equivalents,212309,,70,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,Cocoa equivalents,136114,,9.97808515177092,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,Cocoa equivalents,141614,,50,,"",None
2017,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,Cocoa equivalents,210897,,75,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,ECUADOR,ECUADOR,Cocoa equivalents,48854,,2.99342554553128,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,GERMANY,EUROPEAN UNION,Cocoa equivalents,6691773,,219.51787333896,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,GERMANY,EUROPEAN UNION,Cocoa equivalents,6370210,,1000,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,JAMAICA,JAMAICA,Cocoa equivalents,100012,,5.91700449500016,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,JAMAICA,JAMAICA,Cocoa equivalents,103318,,30,,"",None
2017,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,JAMAICA,JAMAICA,Cocoa equivalents,95650,,30,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,MEXICO,MEXICO,Cocoa equivalents,3102780,,186.016452441889,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,MEXICO,MEXICO,Cocoa equivalents,3513144,,983.1,,"",None
2017,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,MEXICO,MEXICO,Cocoa equivalents,2776924,,905.725,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,NETHERLANDS,EUROPEAN UNION,Cocoa equivalents,8637529,,648.043104241411,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,NETHERLANDS,EUROPEAN UNION,Cocoa equivalents,10807481,,3112.84,,"",None
2017,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,NETHERLANDS,EUROPEAN UNION,Cocoa equivalents,8428304,,2630.175,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,PHILIPPINES,PHILIPPINES,Cocoa equivalents,32250,,1.99561703035418,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,SOUTH KOREA,SOUTH KOREA,Cocoa equivalents,67985,,3.98285246918088,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,SOUTH KOREA,SOUTH KOREA,Cocoa equivalents,68484,,19.958,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,TRINIDAD AND TOBAGO,TRINIDAD AND TOBAGO,Cocoa equivalents,40351,,3.1929872485667,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,TRINIDAD AND TOBAGO,TRINIDAD AND TOBAGO,Cocoa equivalents,68529,,24,,"",None
2017,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,TRINIDAD AND TOBAGO,TRINIDAD AND TOBAGO,Cocoa equivalents,21711,,8,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,UNITED STATES,UNITED STATES,Cocoa equivalents,52104516,,1978.05260706152,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,UNITED STATES,UNITED STATES,Cocoa equivalents,54045145,,8830.465,,"",None
2017,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,CARGILL AGRICOLA SA,CARGILL,UNKNOWN,UNKNOWN,UNITED STATES,UNITED STATES,Cocoa equivalents,48579014,,8350.796,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,JOANES INDUSTRIAL LTDA,JOANES INDUSTRIAL LTDA,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,1535145,,80.622928026309,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,JOANES INDUSTRIAL LTDA,JOANES INDUSTRIAL LTDA,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,2831684,,595.5,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,JOANES INDUSTRIAL LTDA,JOANES INDUSTRIAL LTDA,UNKNOWN,UNKNOWN,CANADA,CANADA,Cocoa equivalents,874359,,52.6842896013505,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,JOANES INDUSTRIAL LTDA,JOANES INDUSTRIAL LTDA,UNKNOWN,UNKNOWN,CANADA,CANADA,Cocoa equivalents,137750,,44,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,JOANES INDUSTRIAL LTDA,JOANES INDUSTRIAL LTDA,UNKNOWN,UNKNOWN,COLOMBIA,COLOMBIA,Cocoa equivalents,336451,,23.9474043642502,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,JOANES INDUSTRIAL LTDA,JOANES INDUSTRIAL LTDA,UNKNOWN,UNKNOWN,COLOMBIA,COLOMBIA,Cocoa equivalents,367555,,120,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,JOANES INDUSTRIAL LTDA,JOANES INDUSTRIAL LTDA,UNKNOWN,UNKNOWN,MEXICO,MEXICO,Cocoa equivalents,707809,,47.8948087285004,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,JOANES INDUSTRIAL LTDA,JOANES INDUSTRIAL LTDA,UNKNOWN,UNKNOWN,MEXICO,MEXICO,Cocoa equivalents,1145720,,295,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,JOANES INDUSTRIAL LTDA,JOANES INDUSTRIAL LTDA,UNKNOWN,UNKNOWN,NETHERLANDS,EUROPEAN UNION,Cocoa equivalents,13414530,,2000,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,JOANES INDUSTRIAL LTDA,JOANES INDUSTRIAL LTDA,UNKNOWN,UNKNOWN,SINGAPORE,SINGAPORE,Cocoa equivalents,40533,,13.3,,"",None
2015,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,JOANES INDUSTRIAL LTDA,JOANES INDUSTRIAL LTDA,UNKNOWN,UNKNOWN,UNITED STATES,UNITED STATES,Cocoa equivalents,24552374,,875.876314622452,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,JOANES INDUSTRIAL LTDA,JOANES INDUSTRIAL LTDA,UNKNOWN,UNKNOWN,UNITED STATES,UNITED STATES,Cocoa equivalents,18283423,,2800,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,OLAM AGRICOLA LTDA.,OLAM,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,885439,,173,,"",None
2017,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,OLAM AGRICOLA LTDA.,OLAM,UNKNOWN,UNKNOWN,ARGENTINA,ARGENTINA,Cocoa equivalents,2001606,,612,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,OLAM AGRICOLA LTDA.,OLAM,UNKNOWN,UNKNOWN,COLOMBIA,COLOMBIA,Cocoa equivalents,54265,,20,,"",None
2017,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,OLAM AGRICOLA LTDA.,OLAM,UNKNOWN,UNKNOWN,COLOMBIA,COLOMBIA,Cocoa equivalents,307642,,133.9,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,OLAM AGRICOLA LTDA.,OLAM,UNKNOWN,UNKNOWN,MEXICO,MEXICO,Cocoa equivalents,156340,,45,,"",None
2017,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,OLAM AGRICOLA LTDA.,OLAM,UNKNOWN,UNKNOWN,MEXICO,MEXICO,Cocoa equivalents,629480,,200,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,OLAM AGRICOLA LTDA.,OLAM,UNKNOWN,UNKNOWN,NETHERLANDS,EUROPEAN UNION,Cocoa equivalents,5528898,,802,,"",None
2017,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,OLAM AGRICOLA LTDA.,OLAM,UNKNOWN,UNKNOWN,NETHERLANDS,EUROPEAN UNION,Cocoa equivalents,19983581,,2980,,"",None
2016,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,OLAM AGRICOLA LTDA.,OLAM,UNKNOWN,UNKNOWN,SINGAPORE,SINGAPORE,Cocoa equivalents,14873,,6,,"",None
2017,BRAZIL,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,IMPORTED COCOA BEANS,ILHEUS,SALVADOR,OLAM AGRICOLA LTDA.,OLAM,UNKNOWN,UNKNOWN,SINGAPORE,SINGAPORE,Cocoa equivalents,30873,,12,,"",None
