YEAR,COUNTRY OF PRODUCTION,BIOME,DEPARTMENT,DISTRICT OF EXPORT,EXPORTER,EXPORTER GROUP,COUNTRY,ECONOMIC BLOC,TYPE,FOB_USD,TERRITORIAL_DEFORESTATION_RISK_HA,LAND_USE_HA,SOY_DEFORESTATION_5_YEAR_ANNUAL_RISK_HA,SOY_EQUIVALENT_TONNES,ZERO_DEFORESTATION_PARAGUAY_SOY,TRASE_GEOCODE
2014,PARAGUAY,MATA ATLANTICA,AMAMBAY,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,EGYPT,EGYPT,Soy bean equivalents,278570.494,1.8846475879925,120.988153333333,0.435557352,344.816237,NONE,PY-13
2015,PARAGUAY,MATA ATLANTICA,AMAMBAY,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,EGYPT,EGYPT,Soy bean equivalents,297256.508,2.32997184650866,153.581660881841,0.460744982645523,425.381511,NONE,PY-13
2016,PARAGUAY,MATA ATLANTICA,AMAMBAY,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,GERMANY,EUROPEAN UNION,Soy bean equivalents,3686.248,0.0757033649307767,2.84904612550776,0.00911694760162482,8.576259,NONE,PY-13
2017,PARAGUAY,MATA ATLANTICA,AMAMBAY,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,GERMANY,EUROPEAN UNION,Soy bean equivalents,300383.156,0.099464244492328,236.194574160872,0.519628063153918,810.625949,NONE,PY-13
2014,PARAGUAY,MATA ATLANTICA,AMAMBAY,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,INDIA,INDIA,Soy bean equivalents,2332977.545,15.0476485464243,966.009359649123,3.47763369473684,2753.126675,NONE,PY-13
2015,PARAGUAY,MATA ATLANTICA,AMAMBAY,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,INDIA,INDIA,Soy bean equivalents,3140510.698,26.4475104167877,1743.30543181735,5.22991629545206,4828.505529,NONE,PY-13
2016,PARAGUAY,MATA ATLANTICA,AMAMBAY,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,INDIA,INDIA,Soy bean equivalents,5469285.145,76.5035348748816,2879.1599927194,9.21331197670207,8666.908401,NONE,PY-13
2017,PARAGUAY,MATA ATLANTICA,AMAMBAY,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,INDIA,INDIA,Soy bean equivalents,870446.196,0.149539651509129,355.10704865494,0.781235507040868,1218.736668,NONE,PY-13
2014,PARAGUAY,MATA ATLANTICA,AMAMBAY,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,INDONESIA,INDONESIA,Soy bean equivalents,179480.527,1.71413127742211,110.041569122807,0.396149648842105,313.618472,NONE,PY-13
2014,PARAGUAY,MATA ATLANTICA,AMAMBAY,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,IRAN,IRAN,Soy bean equivalents,432050.418,2.94000049584618,188.738325964912,0.679457973473684,537.904229,NONE,PY-13
2015,PARAGUAY,MATA ATLANTICA,AMAMBAY,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,IRAN,IRAN,Soy bean equivalents,1151751.082,9.61113386753289,633.524351182725,1.90057305354818,1754.698733,NONE,PY-13
2014,PARAGUAY,MATA ATLANTICA,AMAMBAY,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,ITALY,EUROPEAN UNION,Soy bean equivalents,275018.006,2.95310848802961,189.579815789474,0.682487336842105,540.302475,NONE,PY-13
2016,PARAGUAY,MATA ATLANTICA,AMAMBAY,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,ITALY,EUROPEAN UNION,Soy bean equivalents,12245.508,0.340663442974683,12.8206436159957,0.0410260595711862,38.592973,NONE,PY-13
2017,PARAGUAY,MATA ATLANTICA,AMAMBAY,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,ITALY,EUROPEAN UNION,Soy bean equivalents,329125.589,0.122007682334602,289.727758155334,0.637401067941736,994.353235,NONE,PY-13
2014,PARAGUAY,MATA ATLANTICA,AMAMBAY,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,JAPAN,JAPAN,Soy bean equivalents,126864.046,1.27711252134447,81.9864077192983,0.295151067789474,233.661262,NONE,PY-13
2017,PARAGUAY,MATA ATLANTICA,AMAMBAY,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,JAPAN,JAPAN,Soy bean equivalents,686422.867,0.281420457736769,668.280199729671,1.47021643940528,2293.555104,NONE,PY-13
2014,PARAGUAY,MATA ATLANTICA,AMAMBAY,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,MADAGASCAR,MADAGASCAR,Soy bean equivalents,95933.317,0.648203988567763,41.6125561403509,0.149805202105263,118.595785,NONE,PY-13
2016,PARAGUAY,MATA ATLANTICA,AMAMBAY,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,MALAYSIA,MALAYSIA,Soy bean equivalents,114925.177,1.65403749860259,62.2486085149229,0.199195547247753,187.38208,NONE,PY-13
2015,PARAGUAY,MATA ATLANTICA,AMAMBAY,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,NEPAL,NEPAL,Soy bean equivalents,14409.727,0.0938617482222006,6.18696024453667,0.01856088073361,17.136281,NONE,PY-13
2014,PARAGUAY,MATA ATLANTICA,AMAMBAY,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,544182.519,6.07823583971013,390.202674736842,1.40472962905263,1112.077623,NONE,PY-13
2016,PARAGUAY,MATA ATLANTICA,AMAMBAY,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,30508.451,0.724428481476412,27.2633873044494,0.0872428393742382,82.068826,NONE,PY-13
2017,PARAGUAY,MATA ATLANTICA,AMAMBAY,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,105620.99,0.0392327455155583,93.1647514894049,0.204962453276691,319.743861,NONE,PY-13
